,country,year,suicides_no,population,suicides_rate
5509,Chile,2005,108,2201632,4.91
5510,Chile,2005,62,1345647,4.61
5511,Chile,2005,49,1222631,4.01
5512,Chile,2005,40,1101868,3.63
5513,Chile,2005,26,1381060,1.88
5514,Chile,2005,6,339162,1.77
5515,Chile,2005,14,1333737,1.05
5516,Chile,2006,82,210746,38.91
5517,Chile,2006,597,2214294,26.96
5518,Chile,2006,256,993366,25.77
5519,Chile,2006,287,1244997,23.05
5520,Chile,2006,256,1407202,18.19
5521,Chile,2006,127,2239649,5.67
5522,Chile,2006,74,1361962,5.43
5523,Chile,2006,49,1223765,4.0
5524,Chile,2006,33,1136080,2.9
5525,Chile,2006,8,352617,2.27
5526,Chile,2006,20,1367172,1.46
5527,Chile,2006,6,1319746,0.45
5528,Chile,2007,63,219367,28.72
5529,Chile,2007,270,1031049,26.19
5530,Chile,2007,310,1251058,24.78
5531,Chile,2007,532,2247973,23.67
5532,Chile,2007,302,1422332,21.23
5533,Chile,2007,90,1375294,6.54
5534,Chile,2007,74,1227488,6.03
5535,Chile,2007,128,2272322,5.63
5536,Chile,2007,42,1174419,3.58
5537,Chile,2007,9,365832,2.46
5538,Chile,2007,19,1352835,1.4
5539,Chile,2007,9,1305466,0.69
5540,Chile,2008,74,227419,32.54
5541,Chile,2008,346,1260323,27.45
5542,Chile,2008,294,1072247,27.42
5543,Chile,2008,616,2277546,27.05
5544,Chile,2008,330,1433674,23.02
5545,Chile,2008,110,1384953,7.94
5546,Chile,2008,79,1234171,6.4
5547,Chile,2008,135,2300364,5.87
5548,Chile,2008,64,1216310,5.26
5549,Chile,2008,10,378855,2.64
5550,Chile,2008,16,1291313,1.24
5551,Chile,2008,14,1338486,1.05
5552,Chile,2009,88,234780,37.48
5553,Chile,2009,362,1273220,28.43
5554,Chile,2009,316,1116278,28.31
5555,Chile,2009,613,2304506,26.6
5556,Chile,2009,330,1440637,22.91
5557,Chile,2009,102,1390368,7.34
5558,Chile,2009,85,1244249,6.83
5559,Chile,2009,155,2325328,6.67
5560,Chile,2009,59,1260914,4.68
5561,Chile,2009,12,391659,3.06
5562,Chile,2009,15,1324547,1.13
5563,Chile,2009,11,1277663,0.86
5564,Chile,2010,98,241464,40.59
5565,Chile,2010,607,2329802,26.05
5566,Chile,2010,307,1289792,23.8
5567,Chile,2010,273,1162662,23.48
5568,Chile,2010,315,1442868,21.83
5569,Chile,2010,90,1391250,6.47
5570,Chile,2010,150,2348223,6.39
5571,Chile,2010,78,1257779,6.2
5572,Chile,2010,45,1307594,3.44
5573,Chile,2010,10,404348,2.47
5574,Chile,2010,18,1311312,1.37
5575,Chile,2010,10,1264757,0.79
5576,Chile,2011,89,250197,35.57
5577,Chile,2011,339,1205080,28.13
5578,Chile,2011,330,1309717,25.2
5579,Chile,2011,575,2350457,24.46
5580,Chile,2011,312,1441346,21.65
5581,Chile,2011,158,2367343,6.67
5582,Chile,2011,67,1274974,5.26
5583,Chile,2011,69,1388507,4.97
5584,Chile,2011,50,1351263,3.7
5585,Chile,2011,14,417296,3.35
5586,Chile,2011,12,1253907,0.96
5587,Chile,2011,12,1300696,0.92
5588,Chile,2012,101,258082,39.13
5589,Chile,2012,319,1333713,23.92
5590,Chile,2012,555,2370451,23.41
5591,Chile,2012,285,1250017,22.8
5592,Chile,2012,242,1435400,16.86
5593,Chile,2012,138,2385205,5.79
5594,Chile,2012,62,1296016,4.78
5595,Chile,2012,62,1381401,4.49
5596,Chile,2012,52,1397521,3.72
5597,Chile,2012,10,429697,2.33
5598,Chile,2012,8,1292347,0.62
5599,Chile,2012,7,1245397,0.56
5600,Chile,2013,82,265665,30.87
5601,Chile,2013,288,1296922,22.21
5602,Chile,2013,298,1359760,21.92
5603,Chile,2013,516,2389789,21.59
5604,Chile,2013,224,1425807,15.71
5605,Chile,2013,130,2401833,5.41
5606,Chile,2013,60,1370723,4.38
5607,Chile,2013,52,1318935,3.94
5608,Chile,2013,54,1445681,3.74
5609,Chile,2013,14,442189,3.17
5610,Chile,2013,12,1285975,0.93
5611,Chile,2013,8,1238965,0.65
5612,Chile,2014,92,273608,33.62
5613,Chile,2014,308,1345116,22.9
5614,Chile,2014,536,2408469,22.25
5615,Chile,2014,289,1384843,20.87
5616,Chile,2014,238,1413924,16.83
5617,Chile,2014,127,2417192,5.25
5618,Chile,2014,60,1340788,4.47
5619,Chile,2014,58,1357865,4.27
5620,Chile,2014,52,1494867,3.48
5621,Chile,2014,8,455627,1.76
5622,Chile,2014,12,1280751,0.94
5623,Chile,2014,9,1233817,0.73
5624,Chile,2015,117,282308,41.44
5625,Chile,2015,301,1394272,21.59
5626,Chile,2015,513,2426719,21.14
5627,Chile,2015,296,1406921,21.04
5628,Chile,2015,224,1400822,15.99
5629,Chile,2015,136,2431495,5.59
5630,Chile,2015,78,1544550,5.05
5631,Chile,2015,66,1359598,4.85
5632,Chile,2015,64,1343941,4.76
5633,Chile,2015,21,470618,4.46
5634,Chile,2015,13,1228869,1.06
5635,Chile,2015,9,1275612,0.71
5636,Colombia,1985,21,123400,17.02
5637,Colombia,1985,113,1015200,11.13
5638,Colombia,1985,193,2323700,8.31
5639,Colombia,1985,256,3190200,8.02
5640,Colombia,1985,188,2451100,7.67
5641,Colombia,1985,117,3140700,3.73
5642,Colombia,1985,45,2276100,1.98
5643,Colombia,1985,3,174000,1.72
5644,Colombia,1985,31,2403500,1.29
5645,Colombia,1985,12,1150600,1.04
5646,Colombia,1985,12,3443900,0.35
5647,Colombia,1985,10,3360000,0.3
5648,Colombia,1986,13,126000,10.32
5649,Colombia,1986,260,3258100,7.98
5650,Colombia,1986,189,2373200,7.96
5651,Colombia,1986,81,1036800,7.81
5652,Colombia,1986,187,2503200,7.47
5653,Colombia,1986,121,3207600,3.77
5654,Colombia,1986,48,2324500,2.06
5655,Colombia,1986,13,1175000,1.11
5656,Colombia,1986,26,2454600,1.06
5657,Colombia,1986,10,3431600,0.29
5658,Colombia,1986,10,3517300,0.28
5659,Colombia,1986,0,177700,0.0
5660,Colombia,1987,301,3533143,8.52
5661,Colombia,1987,86,1044703,8.23
5662,Colombia,1987,14,183612,7.62
5663,Colombia,1987,192,2615813,7.34
5664,Colombia,1987,147,2567656,5.73
5665,Colombia,1987,118,3468807,3.4
5666,Colombia,1987,29,2651735,1.09
5667,Colombia,1987,27,2755678,0.98
5668,Colombia,1987,10,1210423,0.83
5669,Colombia,1987,2,257621,0.78
5670,Colombia,1987,16,3924075,0.41
5671,Colombia,1987,9,3796166,0.24
5672,Colombia,1988,27,190910,14.14
5673,Colombia,1988,214,2696739,7.94
5674,Colombia,1988,83,1069673,7.76
5675,Colombia,1988,243,3543715,6.86
5676,Colombia,1988,160,2682795,5.96
5677,Colombia,1988,85,3480840,2.44
5678,Colombia,1988,6,268303,2.24
5679,Colombia,1988,41,2734383,1.5
5680,Colombia,1988,26,2877134,0.9
5681,Colombia,1988,14,3998496,0.35
5682,Colombia,1988,4,1240926,0.32
5683,Colombia,1988,9,3865587,0.23
5684,Colombia,1989,17,197086,8.63
5685,Colombia,1989,87,1096341,7.94
5686,Colombia,1989,194,2777676,6.98
5687,Colombia,1989,152,2802188,5.42
5688,Colombia,1989,191,3551741,5.38
5689,Colombia,1989,78,3489146,2.24
5690,Colombia,1989,45,2817903,1.6
5691,Colombia,1989,4,278074,1.44
5692,Colombia,1989,34,3003700,1.13
5693,Colombia,1989,13,3932480,0.33
5694,Colombia,1989,4,1273639,0.31
5695,Colombia,1989,12,4069855,0.29
5696,Colombia,1990,21,202048,10.39
5697,Colombia,1990,85,1124943,7.56
5698,Colombia,1990,220,3562908,6.17
5699,Colombia,1990,174,2859281,6.09
5700,Colombia,1990,153,2924679,5.23
5701,Colombia,1990,95,3499435,2.71
5702,Colombia,1990,41,2902786,1.41
5703,Colombia,1990,40,3134518,1.28
5704,Colombia,1990,14,1308768,1.07
5705,Colombia,1990,3,286894,1.05
5706,Colombia,1990,12,4132729,0.29
5707,Colombia,1990,7,3991984,0.18
5708,Colombia,1991,280,3569610,7.84
5709,Colombia,1991,89,1152018,7.73
5710,Colombia,1991,216,2944422,7.34
5711,Colombia,1991,14,210787,6.64
5712,Colombia,1991,175,3053490,5.73
5713,Colombia,1991,100,3511813,2.85
5714,Colombia,1991,54,2991721,1.8
5715,Colombia,1991,36,3271390,1.1
5716,Colombia,1991,3,298517,1.0
5717,Colombia,1991,10,1341052,0.75
5718,Colombia,1991,24,4191827,0.57
5719,Colombia,1991,9,4047531,0.22
5720,Colombia,1992,108,1154900,9.35
5721,Colombia,1992,20,215800,9.27
5722,Colombia,1992,251,2922400,8.59
5723,Colombia,1992,274,3373400,8.12
5724,Colombia,1992,180,3058800,5.88
5725,Colombia,1992,111,3331300,3.33
5726,Colombia,1992,53,2997700,1.77
5727,Colombia,1992,48,3267600,1.47
5728,Colombia,1992,6,1315300,0.46
5729,Colombia,1992,17,3786400,0.45
5730,Colombia,1992,17,3917400,0.43
5731,Colombia,1992,1,274400,0.36
5732,Colombia,1993,22,222900,9.87
5733,Colombia,1993,108,1184100,9.12
5734,Colombia,1993,279,3377300,8.26
5735,Colombia,1993,226,3015600,7.49
5736,Colombia,1993,215,3186600,6.75
5737,Colombia,1993,101,3332600,3.03
5738,Colombia,1993,53,3088400,1.72
5739,Colombia,1993,16,1348500,1.19
5740,Colombia,1993,36,3406300,1.06
5741,Colombia,1993,21,3965600,0.53
5742,Colombia,1993,8,3830500,0.21
5743,Colombia,1993,0,283800,0.0
5744,Colombia,1994,31,230500,13.45
5745,Colombia,1994,313,3391100,9.23
5746,Colombia,1994,110,1214600,9.06
5747,Colombia,1994,247,3094400,7.98
5748,Colombia,1994,216,3320000,6.51
5749,Colombia,1994,130,3343400,3.89
5750,Colombia,1994,59,3164600,1.86
5751,Colombia,1994,19,1382700,1.37
5752,Colombia,1994,44,3551000,1.24
5753,Colombia,1994,2,293900,0.68
5754,Colombia,1994,14,3874700,0.36
5755,Colombia,1994,13,4013700,0.32
5756,Colombia,1995,27,237128,11.39
5757,Colombia,1995,110,1280826,8.59
5758,Colombia,1995,253,3221761,7.85
5759,Colombia,1995,271,3657416,7.41
5760,Colombia,1995,213,3599535,5.92
5761,Colombia,1995,116,3602418,3.22
5762,Colombia,1995,55,3296038,1.67
5763,Colombia,1995,63,3860918,1.63
5764,Colombia,1995,16,1495950,1.07
5765,Colombia,1995,15,4330243,0.35
5766,Colombia,1995,1,337540,0.3
5767,Colombia,1995,10,4171126,0.24
5768,Colombia,1996,33,248909,13.26
5769,Colombia,1996,124,1313132,9.44
5770,Colombia,1996,289,3707736,7.79
5771,Colombia,1996,259,3749624,6.91
5772,Colombia,1996,225,3258034,6.91
5773,Colombia,1996,121,3651707,3.31
5774,Colombia,1996,58,3336435,1.74
5775,Colombia,1996,44,4021393,1.09
5776,Colombia,1996,15,1533960,0.98
5777,Colombia,1996,3,352470,0.85
5778,Colombia,1996,21,4344969,0.48
5779,Colombia,1996,17,4185267,0.41
5780,Colombia,1997,34,260440,13.05
5781,Colombia,1997,117,1349163,8.67
5782,Colombia,1997,315,3775597,8.34
5783,Colombia,1997,242,3280278,7.38
5784,Colombia,1997,234,3906804,5.99
5785,Colombia,1997,117,3716547,3.15
5786,Colombia,1997,70,3362418,2.08
